ean,producto,marca,super,precio,url,n_supers,mas_barato,es_mas_barato,ahorro_clp,ahorro_pct
7802820651157,Bebida isotónica Powerade frozent blast botella 600 ml,Powerade,Alvi,1150,https://alvicl.myvtex.com/bebida-isotonica-powerade-frozent-blast-botella-600-ml/p,3,Jumbo,0,400,26.8
7807910032274,Plátano Frito Cuisine & Co 240 g,Cuisine & Co,SantaIsabel,2390,https://santaisabel.myvtex.com/platano-frito-240-g-cuisine-and-co-1801199/p,2,SantaIsabel,1,40,1.6
7807910032274,Plátano Frito Cuisine & Co 240 g,Cuisine & Co,Jumbo,2430,https://jumbo.myvtex.com/platano-frito-240-g-cuisine-and-co-1801199/p,2,SantaIsabel,0,40,1.6
7804603950112,Longaniza Villa Baviera 360 g,Villa Baviera,Jumbo,5190,https://jumbo.myvtex.com/longaniza-villa-baviera-360-g/p,1,,0,0,0
7804634060873,Pulpo Cocido Laminado Congelado 300 g,Congelados Premium,SantaIsabel,9990,https://santaisabel.myvtex.com/pulpo-cocido-laminado-congelado-300-g-1880233/p,2,SantaIsabel,1,1000,9.1
7804634060873,Pulpo Cocido Laminado Congelado 300 g,Congelados Premium,Jumbo,10990,https://jumbo.myvtex.com/pulpo-cocido-laminado-300-gr-1880233/p,2,SantaIsabel,0,1000,9.1
7802105000991,Vodka Eristoff Black 18° 1 L,Eristoff,Jumbo,8890,https://jumbo.myvtex.com/vodka-eristoff-black-18-1-l/p,1,,0,0,0
7610113025123,Ron Bacardi añejo botella 700 cc,Bacardi,Unimarc,8990,https://unimarc.myvtex.com/ron-anejo-bacardi-700-ml-bot/p,3,Unimarc,1,2000,18.2
7610113025123,Ron Bacardi añejo botella 700 cc,Bacardi,SantaIsabel,10890,https://santaisabel.myvtex.com/ron-bacardi-anejo-700cc-38-gl-2004068/p,3,Unimarc,0,2000,18.2
7610113025123,Ron Bacardi añejo botella 700 cc,Bacardi,Jumbo,10990,https://jumbo.myvtex.com/ron-bacardi-anejo-700cc-38-gl-2004068/p,3,Unimarc,0,2000,18.2
7802200852020,Huevitos de chocolate leche macizo bandeja 60 un,AMBROSOLI,Alvi,,https://alvicl.myvtex.com/bandeja-huevo-leche-n-1-ambrosoli-504-gr/p,1,,0,0,0
7613030612247,"Sopa de Costilla  Maggi, 60g",Maggi,Cugat,620,https://cugat.cl/producto/sopa-de-costilla-con-fideos-nestle-60-gr/,5,Cugat,1,30,4.6
7613030612247,"Sopa de Costilla  Maggi, 60g",Maggi,Unimarc,650,https://unimarc.myvtex.com/sopa-de-costilla-maggi-60-gr/p,5,Cugat,0,30,4.6
7613030612247,"Sopa de Costilla  Maggi, 60g",Maggi,SantaIsabel,630,https://santaisabel.myvtex.com/sopa-de-costilla-con-fideos-maggi-sobre-60-g/p,5,Cugat,0,30,4.6
7613030612247,"Sopa de Costilla  Maggi, 60g",Maggi,Jumbo,620,https://jumbo.myvtex.com/sopa-de-costilla-con-fideos-maggi-sobre-60-g/p,5,Cugat,0,30,4.6
7613030612247,"Sopa de Costilla  Maggi, 60g",Maggi,Alvi,650,https://alvicl.myvtex.com/sopa-de-costillla-maggi-con-fideos-sobre-60-g/p,5,Cugat,0,30,4.6
7807910026419,Camarón Crudo con Cáscara L 400 g,Cuisine & Co,SantaIsabel,6190,https://santaisabel.myvtex.com/camarones-enteros-400-g-1778345/p,1,,0,0,0
4002575032918,Mazapán Zentis Baustamm con Nougat y Cubierto de Chocolate 100 g,Zentis,SantaIsabel,2590,https://santaisabel.myvtex.com/mazapan-baustamm-con-nougat-y-cubierto-de-chocolate-100-g-780236/p,2,Jumbo,0,400,15.4
4002575032918,Mazapán Zentis Baustamm con Nougat y Cubierto de Chocolate 100 g,Zentis,Jumbo,2190,https://jumbo.myvtex.com/mazapan-zentis-baustamm-100-g-con-nougat-y-cubierto-de-chocolate/p,2,Jumbo,1,400,15.4
8410223902487,Turrón El Almendro Chocolate Con Almendras Sin Azúcar 200 g,El Almendro,Jumbo,6990,https://jumbo.myvtex.com/turron-choco-almen-s-a-el-almendro-200g-1888807/p,1,,0,0,0
7803110108252,"Lentejas Natura 6mm Banquete, 1kg",Banquete,Cugat,4690,https://cugat.cl/producto/lentejas-natura-6mm-banquete-1-kg/,5,Unimarc,0,1140,24.3
7803110108252,"Lentejas Natura 6mm Banquete, 1kg",Banquete,Unimarc,3550,https://unimarc.myvtex.com/lentejas-6-mm-banquete-1kg/p,5,Unimarc,1,1140,24.3
7803110108252,"Lentejas Natura 6mm Banquete, 1kg",Banquete,SantaIsabel,4350,https://santaisabel.myvtex.com/lentejas-banquete-bolsa-1-kg-6mm/p,5,Unimarc,0,1140,24.3
7803110108252,"Lentejas Natura 6mm Banquete, 1kg",Banquete,Jumbo,4390,https://jumbo.myvtex.com/lentejas-banquete-bolsa-1-kg-6mm/p,5,Unimarc,0,1140,24.3
7803110108252,"Lentejas Natura 6mm Banquete, 1kg",Banquete,Alvi,4080,https://alvicl.myvtex.com/lentejas-6-mm/p,5,Unimarc,0,1140,24.3
8001665700054,Pasta tortellini Rana jamón crudo con queso 250 g,Rana,Unimarc,5290,https://unimarc.myvtex.com/tortellini-jamon-crudo-y-queso-rana-250g/p,1,,0,0,0
7802225280259,Marshmallows Morf Trenz 120 g,Dos en Uno,SantaIsabel,1160,https://santaisabel.myvtex.com/marshmallows-morf-trenz-120-g-466617/p,2,SantaIsabel,1,30,2.5
7802225280259,Marshmallows Morf Trenz 120 g,Dos en Uno,Jumbo,1190,https://jumbo.myvtex.com/marshmallows-morf-trenz-dos-en-uno-120-g/p,2,SantaIsabel,0,30,2.5
8058340806808,Passata di pomodoro Nuestra Cocina frasco 680 g,NUESTRA COCINA,Unimarc,3000,https://unimarc.myvtex.com/passata-di-pomodoro-nuestra-cocina-680gr/p,2,Alvi,0,10,0.3
8058340806808,Passata di pomodoro Nuestra Cocina frasco 680 g,NUESTRA COCINA,Alvi,2990,https://alvicl.myvtex.com/passata-di-pomodoro-nuestra-cocina-680gr/p,2,Alvi,1,10,0.3
7804672150017,Ajos display 150 g,Agrouno,Unimarc,1390,https://unimarc.myvtex.com/ajos-display-150-grs/p,1,,0,0,0
7801235004565,Chips Manzana Roja/Verde Flip 140 g,Flip,Jumbo,3990,https://jumbo.myvtex.com/chips-manzana-roja-verde-flip-140g-2007567/p,1,,0,0,0
7804656560450,Romero Spray Huerto del Sur 40 ml,Huerto del sur,Jumbo,3540,https://jumbo.myvtex.com/romero-spray-huerto-del-sur-40-ml-1962538/p,1,,0,0,0
7807975006661,Frutilla congelada Nuestra Cocina 500 g,NUESTRA COCINA,Unimarc,2290,https://unimarc.myvtex.com/frutilla-congelada-nuestra-cocina-500-gr/p,2,Unimarc,1,890,28.0
7807975006661,Frutilla congelada Nuestra Cocina 500 g,NUESTRA COCINA,Alvi,3180,https://alvicl.myvtex.com/frutilla-congelada-nuestra-cocina-500-gr/p,2,Unimarc,0,890,28.0
4046746000535,Café Cappuccino Krüger Amaretto 150 g,Krüger,SantaIsabel,3690,https://santaisabel.myvtex.com/cafe-cappuccino-amaretto-150-g-1637160/p,1,,0,0,0
7802215146084,Galletas Bortolaso Surtido 320 g,Calaf,SantaIsabel,1199,https://santaisabel.myvtex.com/galletas-bortolaso-surtido-320-g-1722069/p,1,,0,0,0
7891515537968,Lasagna Bolognesa Sadia 350 g,Sadia,SantaIsabel,2590,https://santaisabel.myvtex.com/lasagna-bolognesa-350-g/p,2,SantaIsabel,1,800,23.6
7891515537968,Lasagna Bolognesa Sadia 350 g,Sadia,Jumbo,3390,https://jumbo.myvtex.com/lasagna-bolognesa-sadia-350g/p,2,SantaIsabel,0,800,23.6
606110425728,Champiñón Ostra 200 g,Frutas y Verduras Propias,Jumbo,1990,https://jumbo.myvtex.com/champinones-ostra-200-g/p,1,,0,0,0
4251760800621,Pack 4 un. Agua Tónica Thomas Henry Pink Grapefruit 200 cc,Thomas Henry,Jumbo,8390,https://jumbo.myvtex.com/thomas-henry-pink-grapefruit-300-cc-x4-1900109-pak/p,1,,0,0,0
7802100006684,Cerveza Austral patagonia lager lata 470 cc,Patagonia,Unimarc,1500,https://unimarc.myvtex.com/cerv-austral-lager-patagonia-470cc-lata/p,2,SantaIsabel,0,500,33.3
7802100006684,Cerveza Austral patagonia lager lata 470 cc,Patagonia,SantaIsabel,1000,https://santaisabel.myvtex.com/cerveza-patag-5-2062186/p,2,SantaIsabel,1,500,33.3
7707211631452,Café soluble liofilizado Juan Valdez clásico frasco 50 g,Juan Valdez,Unimarc,11490,https://unimarc.myvtex.com/cafe-liofilizado-juan-valdez-50-gr/p,2,SantaIsabel,0,1100,9.6
7707211631452,Café soluble liofilizado Juan Valdez clásico frasco 50 g,Juan Valdez,SantaIsabel,10390,https://santaisabel.myvtex.com/cafe-soluble-juan-valdez-frasco-50-g-liofilizado/p,2,SantaIsabel,1,1100,9.6
8008440412423,Cerveza Peroni 5.1° Lata 500 cc,Peroni,SantaIsabel,1590,https://santaisabel.myvtex.com/cerveza-peroni-5-1g-lata-500cc-2001862/p,1,,0,0,0
7798090160140,Vino Doña Paula Los Cardos Gran Reserva Malbec 750 cc,Los Cardos,SantaIsabel,7190,https://santaisabel.myvtex.com/malbec-vina-santa-rita-los-cardos-750-ml-1559989/p,2,Jumbo,0,600,8.3
7798090160140,Vino Doña Paula Los Cardos Gran Reserva Malbec 750 cc,Los Cardos,Jumbo,6590,https://jumbo.myvtex.com/malbec-vina-santa-rita-los-cardos-750-ml/p,2,Jumbo,1,600,8.3
34000702329,Chocolate cup resses milk hersheys 42 g,Hersheys,Unimarc,1390,https://unimarc.myvtex.com/chocolate-cup-resses-milk-hersheys-42-gr/p,2,Unimarc,1,60,4.1
34000702329,Chocolate cup resses milk hersheys 42 g,Hersheys,Jumbo,1450,https://jumbo.myvtex.com/cup-resses-milk-hershey-s-42-g-1896346/p,2,Unimarc,0,60,4.1
7802247190512,Bastones de Navidad Merello 105 g,Merello,SantaIsabel,3490,https://santaisabel.myvtex.com/bastones-de-navidad-merello-105g/p,1,,0,0,0
7702011305558,"Masticables Max X2 Colombina Bolsa, 350g",,Cugat,2890,https://cugat.cl/producto/masticables-max-x2-colombina-bolsa-350g/,1,,0,0,0
7804627331003,Pasta Dulce de Aceitunas Oliomio 200 g,Oliomio,Jumbo,2490,https://jumbo.myvtex.com/pasta-dulce-de-aceitunas-oliomio-200-g/p,1,,0,0,0
7804350006278,Vino Santa Carolina Gran Reserva Sauvignon Blanc 750 cc,Santa Carolina,Jumbo,9990,https://jumbo.myvtex.com/vino-st-carolina-gr-sauv-blanc-750cc-13-1950074/p,1,,0,0,0
7802215501838,Galletas de agua Costa 175 g,Costa,Unimarc,1190,https://unimarc.myvtex.com/galleta-agua-costa-210-gr/p,4,Alvi,0,110,9.2
7802215501838,Galletas de agua Costa 175 g,Costa,SantaIsabel,1140,https://santaisabel.myvtex.com/galleta-agua-costa-175-g-1939230/p,4,Alvi,0,110,9.2
7802215501838,Galletas de agua Costa 175 g,Costa,Jumbo,1170,https://jumbo.myvtex.com/galleta-agua-costa-175-g-1939230/p,4,Alvi,0,110,9.2
7802215501838,Galletas de agua Costa 175 g,Costa,Alvi,1080,https://alvicl.myvtex.com/galletas-de-agua-costa-175-g/p,4,Alvi,1,110,9.2
7801552008246,Helado Trendy Leche Asada Suspiro 1.8 L,Trendy,SantaIsabel,4490,https://santaisabel.myvtex.com/helado-leche-1-8lt-2054464/p,1,,0,0,0
7804609910042,Salsa Ají Toro de Camacho Bravo 100 g,De Camacho,Jumbo,2399,https://jumbo.myvtex.com/salsa-aji-toro-bravo-100-g/p,1,,0,0,0
7801620300180,"Bebida Pap Desechable, 1.5Lts.",Pap,Cugat,2169,https://cugat.cl/producto/bebida-pap-dese-1-5-l/,3,Jumbo,0,119,5.5
7801620300180,"Bebida Pap Desechable, 1.5Lts.",Pap,SantaIsabel,2090,https://santaisabel.myvtex.com/bebida-pap-15-l-botella-desechable/p,3,Jumbo,0,119,5.5
7801620300180,"Bebida Pap Desechable, 1.5Lts.",Pap,Jumbo,2050,https://jumbo.myvtex.com/bebida-pap-15-l-botella-desechable/p,3,Jumbo,1,119,5.5
7804658580609,Vino Las Veletas Gran Reserva Ensamblaje Grenache Mourvedre Carignan Syrah 750 cc,Las Veletas,SantaIsabel,12390,https://santaisabel.myvtex.com/vino-las-veletas-grenache-mourvedre-carignan-syrah-13-5-750-cc-1757316/p,2,Jumbo,0,1000,8.1
7804658580609,Vino Las Veletas Gran Reserva Ensamblaje Grenache Mourvedre Carignan Syrah 750 cc,Las Veletas,Jumbo,11390,https://jumbo.myvtex.com/las-veletas-750-cc-2/p,2,Jumbo,1,1000,8.1
7802200285033,Bebida Ambrosoli Loop Acid 190 ml,Ambrosoli,SantaIsabel,340,https://santaisabel.myvtex.com/bebida-amb-190ml-2061003/p,1,,0,0,0
7794450000972,Vino El Enemigo Malbec 750 cc,El Enemigo,Jumbo,37990,https://jumbo.myvtex.com/vino-el-enemigo-malbec-750cc-13-5-1992238/p,1,,0,0,0
70177078904,Té negro Twining's english beakfast 50 bolsitas,Twinings,Unimarc,9150,https://unimarc.myvtex.com/te-negro-english-breakfast-twinings-50-b/p,2,SantaIsabel,0,590,6.4
70177078904,Té negro Twining's english beakfast 50 bolsitas,Twinings,SantaIsabel,8560,https://santaisabel.myvtex.com/te-english-breakfast-50-bolsitas-1644946/p,2,SantaIsabel,1,590,6.4
7802215101854,Chocolate Bambino 120 g,Costa,SantaIsabel,1849,https://santaisabel.myvtex.com/chocolate-costa-120-g/p,2,,0,0,0
7802215101854,Chocolate Bambino 120 g,Costa,Alvi,,https://alvicl.myvtex.com/chocolate-de-leche-bambino/p,2,,0,0,0
7801620852726,"Bebida Orange Crush Lata, Pack 6 Unid. x 350cc.",Orange Crush,Cugat,4290,https://cugat.cl/producto/bebida-orange-crush-lata-350cc-x-6-und/,3,Unimarc,0,1690,29.7
7801620852726,"Bebida Orange Crush Lata, Pack 6 Unid. x 350cc.",Orange Crush,Unimarc,4000,https://unimarc.myvtex.com/bebida-orange-crush-lata-6-u-x-350-ml/p,3,Unimarc,1,1690,29.7
7801620852726,"Bebida Orange Crush Lata, Pack 6 Unid. x 350cc.",Orange Crush,Jumbo,5690,https://jumbo.myvtex.com/pack-bebida-crush-6-unid-350-cc-c-u/p,3,Unimarc,0,1690,29.7
7804637940547,Torta de panqueque Tavelli naranja sin azúcar 1 un,Tavelli,Unimarc,23850,https://unimarc.myvtex.com/torta-de-panqueque-naranja-sin-azucar/p,3,Jumbo,0,3000,12.0
7804637940547,Torta de panqueque Tavelli naranja sin azúcar 1 un,Tavelli,SantaIsabel,24990,https://santaisabel.myvtex.com/torta-panqueque-naranja-sin-azucar-8-porciones-1975678/p,3,Jumbo,0,3000,12.0
7804637940547,Torta de panqueque Tavelli naranja sin azúcar 1 un,Tavelli,Jumbo,21990,https://jumbo.myvtex.com/torta-tavelli-panqueque-naranja-s-azucar-1975678/p,3,Jumbo,1,3000,12.0
6974849240924,Papas fritas Lapotato sabor cebolla 10 un de 35 gr,LAPOTATO,Alvi,4590,https://alvicl.myvtex.com/papas-fritas-lapotato-35gr-cebolla/p,1,,0,0,0
7803403101069,Dulce Príncipes Agua de Piedra 230 g,Agua de Piedra,Jumbo,2690,https://jumbo.myvtex.com/dulce-principes-agua-de-piedra-230-g/p,1,,0,0,0
7809611721594,Trutro deshuesado Super Pollo clásico bandeja 750 g,Super Pollo,Unimarc,5990,https://unimarc.myvtex.com/trutro-deshue-clasico-super-pollo-750g/p,1,,0,0,0
5411823865816,Cocadas Poppies 190 g,Poppies,Jumbo,2990,https://jumbo.myvtex.com/cocadas-poppies-190-g/p,1,,0,0,0
7802225427425,"Chocolate Balls Rocklets, 150 g",Rocklets,SantaIsabel,1899,https://santaisabel.myvtex.com/chocolate-balls-rocklets-150-g-1734508/p,1,,0,0,0
24871235,Trutro Ala Pollo kg,Super Pollo,SantaIsabel,3590,https://santaisabel.myvtex.com/trutro-ala-super-pollo-kg-506719-kg/p,1,,0,0,0
7804342007634,Vino Cremaschi Furlotti Carignan 750 cc,Cremaschi Furlotti,SantaIsabel,12690,https://santaisabel.myvtex.com/vino-cepas-especiales-vina-cremaschi-furlotti-edicion-limitada-carignan-750-cc-1598045/p,1,,0,0,0
7801620001834,Néctar Watt's tutti frutilla boca ancha 300 ml,Watts,Unimarc,1090,https://unimarc.myvtex.com/nectar-watt-s-tutti-frutilla-boca-ancha-300-ml/p,4,Alvi,0,240,22.0
7801620001834,Néctar Watt's tutti frutilla boca ancha 300 ml,Watts,SantaIsabel,990,https://santaisabel.myvtex.com/nectar-watt-s-tutti-frutilla-300-cc-498229002/p,4,Alvi,0,240,22.0
7801620001834,Néctar Watt's tutti frutilla boca ancha 300 ml,Watts,Jumbo,1050,https://jumbo.myvtex.com/nectar-individual-watt-s-300-ml-tuttifrutilla/p,4,Alvi,0,240,22.0
7801620001834,Néctar Watt's tutti frutilla boca ancha 300 ml,Watts,Alvi,850,https://alvicl.myvtex.com/nectar-watt-s-tutti-frutilla-boca-ancha-300-ml/p,4,Alvi,1,240,22.0
8412289005591,Queso manchego García Baquero 150 g,Garcia Baquero,Unimarc,9550,https://unimarc.myvtex.com/queso-manchego-garcia-baquero-150-gr/p,1,,0,0,0
6921180820025,Salsa de Soya 500 ml,Pearl River Bridge,SantaIsabel,3190,https://santaisabel.myvtex.com/salsa-de-soya-light-pearl-river-bridge-botella-500-cc-2/p,2,SantaIsabel,1,100,3.0
6921180820025,Salsa de Soya 500 ml,Pearl River Bridge,Jumbo,3290,https://jumbo.myvtex.com/salsa-de-soya-light-pearl-river-bridge-botella-500-cc-2/p,2,SantaIsabel,0,100,3.0
7750727013502,Salmas Camote 90 g,Sanissimo,SantaIsabel,2090,https://santaisabel.myvtex.com/salmas-camote-90-g-1990500/p,1,,0,0,0
7809634100789,Cerveza Austral Lager Botella 4.6° 500 cc,Austral,SantaIsabel,1000,https://santaisabel.myvtex.com/cerveza-austral-lager-botella-4-6-500-ml-2049285/p,1,,0,0,0
5410976060123,Bombones Guylian figuras marinas caja 250 g,Guylian,Unimarc,13350,https://unimarc.myvtex.com/bombones-guylian-figuras-marinas-caja-250-g/p,1,,0,0,0
7804300139148,Vino Epica Reserva Pinot Noir Botella 750 cc,San Pedro,SantaIsabel,4650,https://santaisabel.myvtex.com/vino-reserva-pinot-noir-botella-750-cc-1627582/p,1,,0,0,0
7802200361157,Jalea Pouch Ambrosoli piña Squeeze 100 g,Ambrosoli,Unimarc,570,https://unimarc.myvtex.com/jalea-pouch-pina-ambrosoli-100-gr/p,3,SantaIsabel,0,161,23.3
7802200361157,Jalea Pouch Ambrosoli piña Squeeze 100 g,Ambrosoli,SantaIsabel,529,https://santaisabel.myvtex.com/jalea-ambrosoli-100-g-pouch-mifrut-sabor-pina/p,3,SantaIsabel,1,161,23.3
7802200361157,Jalea Pouch Ambrosoli piña Squeeze 100 g,Ambrosoli,Jumbo,690,https://jumbo.myvtex.com/jalea-ambrosoli-100-g-pouch-mifrut-sabor-pina/p,3,SantaIsabel,0,161,23.3
7804602381542,Espumante Viñamar Brut Unique 187 cc,Viñamar,Jumbo,2890,https://jumbo.myvtex.com/espm-vina-mar-unique-bot-187cc-12-1-gl-1984559/p,1,,0,0,0
24005562,Plátano Baby Granel,Frutas y Verduras Propias,Jumbo,2290,https://jumbo.myvtex.com/platano-orito-granel/p,1,,0,0,0
8015997002830,Galletas Tento champaña original 100 g,Tento,Unimarc,1290,https://unimarc.myvtex.com/galleta-champana-original-tento-100-gr/p,2,Alvi,0,200,15.5
8015997002830,Galletas Tento champaña original 100 g,Tento,Alvi,1090,https://alvicl.myvtex.com/galletas-tento-champana-original-100-g/p,2,Alvi,1,200,15.5
24933971,Jamón Acaramelado de Pavo kg,La Preferida,SantaIsabel,13560,https://santaisabel.myvtex.com/jamon-acaramelado-de-pavo-kg/p,1,,0,0,0
9120033164782,Bebida energética drink lata,MR BIG,Alvi,,https://alvicl.myvtex.com/bebida-energetica-drink-lata/p,1,,0,0,0
7809628300058,Quiche Pollo Pimiento 475 g,El Uslero,Jumbo,8490,https://jumbo.myvtex.com/quiche-pollo-pimient-475-gr-el-uslero/p,1,,0,0,0
24945745,Queque Low Carb Harina Almendra y Coco Sin Azúcar,Jumbo Artesanal,Jumbo,4990,https://jumbo.myvtex.com/queque-low-carb-jumbo-artesanal-1892326/p,1,,0,0,0
7802200361140,Jalea Pouch Ambrosoli frambuesa Squeeze 100 g,Ambrosoli,Unimarc,570,https://unimarc.myvtex.com/jalea-pouch-frambuesa-ambrosoli-100-gr/p,3,SantaIsabel,0,161,23.3
7802200361140,Jalea Pouch Ambrosoli frambuesa Squeeze 100 g,Ambrosoli,SantaIsabel,529,https://santaisabel.myvtex.com/jalea-ambrosoli-100-g-pouch-mifrut-sabor-frambuesa/p,3,SantaIsabel,1,161,23.3
7802200361140,Jalea Pouch Ambrosoli frambuesa Squeeze 100 g,Ambrosoli,Jumbo,690,https://jumbo.myvtex.com/jalea-ambrosoli-100-g-pouch-mifrut-sabor-frambuesa/p,3,SantaIsabel,0,161,23.3
7804304002745,Vino Errázuriz Aconcagua Cuvee Gran Reserva Ensamblaje 750 cc,Viña Errázuriz,SantaIsabel,9690,https://santaisabel.myvtex.com/vino-gran-reserva-ensamblaje-blend-12-750-cc-1883653/p,2,SantaIsabel,1,200,2.0
7804304002745,Vino Errázuriz Aconcagua Cuvee Gran Reserva Ensamblaje 750 cc,Viña Errázuriz,Jumbo,9890,https://jumbo.myvtex.com/vino-errazuriz-aconc-cuv-blend-750cc12-1883653/p,2,SantaIsabel,0,200,2.0
7702011089120,"Coyac Bon Bon Bum Sabor Cereza Intensa Colombina, 456g",,Cugat,3290,https://cugat.cl/producto/coyac-bon-bon-bum-cereza-456g/,1,,0,0,0
7802900002596,Queso gauda Soprole granulado 400 g,Soprole,Unimarc,4890,https://unimarc.myvtex.com/queso-gauda-granulado-soprole-400gr/p,3,Unimarc,1,9,0.2
7802900002596,Queso gauda Soprole granulado 400 g,Soprole,Jumbo,4899,https://jumbo.myvtex.com/queso-gauda-hebras-400-g-1899542/p,3,Unimarc,0,9,0.2
7802900002596,Queso gauda Soprole granulado 400 g,Soprole,Alvi,,https://alvicl.myvtex.com/queso-gauda-granulado-2/p,3,Unimarc,0,9,0.2
7802110003468,Cóctel Alto del Carmen ice berries frutos rojos 275 cc,Alto Del Carmen,Unimarc,1390,https://unimarc.myvtex.com/coctel-berries-alto-d-carm-ice-275ml-bot/p,1,,0,0,0
7803515000038,Semillas de Girasol 125 g,La Fuente Natural,SantaIsabel,1950,https://santaisabel.myvtex.com/semilla-de-girasol-la-fuente-natural-bolsa-125-g/p,2,Jumbo,0,20,1.0
7803515000038,Semillas de Girasol 125 g,La Fuente Natural,Jumbo,1930,https://jumbo.myvtex.com/semilla-de-girasol-la-fuente-natural-bolsa-125-g/p,2,Jumbo,1,20,1.0
7802175000884,Pack cóctel Mistral Ice energy 4 unidades de 275 cc,MISTRAL ICE,Unimarc,6650,https://unimarc.myvtex.com/coctel-ice-energy-mistral-275-cc-bot/p,1,,0,0,0
47802200266245,Jugo en polvo Vivo manzana rinde 1 L,Vivo,Unimarc,290,https://unimarc.myvtex.com/jugo-vivo-8gr-manzana/p,2,Alvi,0,30,10.3
47802200266245,Jugo en polvo Vivo manzana rinde 1 L,Vivo,Alvi,260,https://alvicl.myvtex.com/jugo-en-polvo-vivo-manzana-rinde-1-l/p,2,Alvi,1,30,10.3
7798070861401,Helado Freddo dulce de leche pote 320 gr,FREDDO,Unimarc,8190,https://unimarc.myvtex.com/helado-freddo-320gr-dulce-de-leche/p,1,,0,0,0
7802810002310,Aceite Oliva Extra Virgen Chef 500 Cc,Chef,Cugat,10990,https://cugat.cl/producto/aceite-oliva-extra-virgen-chef-500-cc/,3,SantaIsabel,0,1800,16.4
7802810002310,Aceite Oliva Extra Virgen Chef 500 Cc,Chef,SantaIsabel,9190,https://santaisabel.myvtex.com/aceite-de-oliva-chef-botella-500-ml-extra-virgen-2/p,3,SantaIsabel,1,1800,16.4
7802810002310,Aceite Oliva Extra Virgen Chef 500 Cc,Chef,Jumbo,9690,https://jumbo.myvtex.com/aceite-de-oliva-chef-botella-500-ml-extra-virgen-2/p,3,SantaIsabel,0,1800,16.4
24958615,Semillas de Zapallo kg,Frutas y Verduras Propias,Jumbo,12990,https://jumbo.myvtex.com/semilla-de-zapallo-1952582-kg/p,1,,0,0,0
7802000020568,Papas Fritas Lay's Corte Liso 330 g,Lay's,Jumbo,3330,https://jumbo.myvtex.com/lays-lisa-350-gr-1949960/p,2,,0,0,0
7802000020568,Papas Fritas Lay's Corte Liso 330 g,Lay's,Alvi,,https://alvicl.myvtex.com/papas-fritas-corte-liso-lays-330-gr/p,2,,0,0,0
7702011122445,Marshmallow Millows Halloween 250 g,Colombina,SantaIsabel,2599,https://santaisabel.myvtex.com/marshmallow-millows-halloween-250-g-1897202/p,1,,0,0,0
8435477908122,Huevo Sorpresa Brickell 2.2 g,Brickell,SantaIsabel,2090,https://santaisabel.myvtex.com/huevo-sorpresa-brickell-2-2-g-1932157/p,2,SantaIsabel,1,0,0
8435477908122,Huevo Sorpresa Brickell 2.2 g,Brickell,Jumbo,2090,https://jumbo.myvtex.com/huevo-sor-m-brickell-popping-2-2g-1932157/p,2,SantaIsabel,0,0,0
7804643820444,Sangría Lola sparkling botella 330 ml,Lola,Unimarc,1750,https://unimarc.myvtex.com/vino-sangria-sparkling-lola-330-ml-bot/p,2,Unimarc,1,240,12.1
7804643820444,Sangría Lola sparkling botella 330 ml,Lola,Jumbo,1990,https://jumbo.myvtex.com/sangria-lola-sparkling-330-cc/p,2,Unimarc,0,240,12.1
7802900002831,Yogurt Batido con Trozos Piña 120 g,Soprole Yoghito,SantaIsabel,310,https://santaisabel.myvtex.com/yoghurt-batido-con-trozos-pina-120-g/p,1,,0,0,0
7803473005878,Pingüino Cajilla 160 g 4 un.,Marinela,Jumbo,2090,https://jumbo.myvtex.com/pingueino-4p-160g-cajilla-mla-1938688/p,2,Jumbo,1,170,7.5
7803473005878,Pingüino Cajilla 160 g 4 un.,Marinela,Alvi,2260,https://alvicl.myvtex.com/pinguino-mp-marinela-4-un/p,2,Jumbo,0,170,7.5
7807975007262,Queso gauda laminado,LOS PEUMOS,Alvi,,https://alvicl.myvtex.com/queso-gauda-laminado-los-peumos-250-gr/p,1,,0,0,0
7804631840263,Vino Ps Garcia Mala Fama Gran Reserva Ensamblaje 750 cc,Mala fama,SantaIsabel,8890,https://santaisabel.myvtex.com/vino-ensamblaje-blend-14-5-750-cc-1887259/p,2,SantaIsabel,1,860,8.8
7804631840263,Vino Ps Garcia Mala Fama Gran Reserva Ensamblaje 750 cc,Mala fama,Jumbo,9750,https://jumbo.myvtex.com/vino-ps-g-mala-fama-blend-750c-14-5-alc-1887259/p,2,SantaIsabel,0,860,8.8
7802640000142,Crema de ají chileno JB 100 g,JB,Alvi,660,https://alvicl.myvtex.com/crema-de-aji-chileno-jb-100-g/p,1,,0,0,0
7802225151306,Caja chicle sandia 20 un,BIGTIME,Alvi,6590,https://alvicl.myvtex.com/caja-chicle-sandia-20-un/p,1,,0,0,0
7804462001031,Vino Escudo Rojo Carmenere Reserva 750 cc,Escudo Rojo,SantaIsabel,10890,https://santaisabel.myvtex.com/vino-carmenere-reserva-750-cc-1899045/p,2,SantaIsabel,1,100,0.9
7804462001031,Vino Escudo Rojo Carmenere Reserva 750 cc,Escudo Rojo,Jumbo,10990,https://jumbo.myvtex.com/vino-escudo-rojo-carmenere-reserva-750-cc-1899045/p,2,SantaIsabel,0,100,0.9
